Time,190-AT1001-AirTemp (°C),990-PC-1106A-H1,990-PC-1106B-H2,990-PC-1107-H1,990-PT-1154A (barg),990-PT-1154B (barg),990-PT-1154C (barg),990-PSHL-1150,990-LT-1181 (mm),990-LT-1182 (mm),990-LT-1183 (mm),990-PT-1159 (barg),190-ZSL-1103,190-ZSH-1103,190-ZSI-1103,190-ZT-1103 (%),990-PT-1179 (barg),190-ZSL-1104,190-ZSH-1104,190-ZSI-1104,190-ZT-1104 (%),
2020.04.02 08:38:39.085,,,,,,,164.39462280273,,,,,,,,,,,,,,,
2020.04.02 08:39:07.092,,,,,,164.58180236816,,,,,,162.33576965332,,,,,,,,,,
2020.04.02 08:39:33.095,,,,,164.67912292481,,,,,,,,,,,,175.02584838867,,,,,
2020.04.02 08:40:41.090,,,,,,,,,,724.69848632813,,,,,,,,,,,,
2020.04.02 08:41:13.004,2.4000000953674,,,,,,,,,,,,,,,,,,,,,
2020.04.02 08:41:39.007,,,,,,,,,,,,,,,,,175.17558288574,,,,,
2020.04.02 08:42:10.008,,,,,,,,,,,,162.43309020996,,,,,,,,,,
2020.04.02 08:43:42.006,,,,,,,164.45452880859,,,,,,,,,,,,,,,
2020.04.02 08:43:50.056,,,,,,,,,,,,,,,,,175.32531738281,,,,,
2020.04.02 08:44:53.006,,,,,,164.64916992188,,,,,,,,,,,,,,,,
2020.04.02 08:45:09.006,,,,,164.74650573731,,,,,,,,,,,,,,,,,
2020.04.02 08:45:26.014,,,,,,,,,,,,162.53790283203,,,,,,,,,,
2020.04.02 08:45:54.014,,,,,,,,,,,,,,,,,175.49003601074,,,,,
2020.04.02 08:46:19.008,,,,,,,,,,724.84399414063,,,,,,,,,,,,
2020.04.02 08:46:26.011,,,,,,,,,,,723.02478027344,,,,,,,,,,,
2020.04.02 08:48:21.017,,,,,,,,,,,,,,,,,175.63977050781,,,,,
2020.04.02 08:48:52.016,,,,,,,,,,,,162.6202545166,,,,,,,,,,
2020.04.02 08:49:04.038,,,,,,,164.50692749023,,,,,,,,,,,,,,,
2020.04.02 08:50:33.026,,,,,,,,,,,,,,,,,175.78950500488,,,,,
2020.04.02 08:50:39.020,,,,,,164.71655273438,,,,,,,,,,,,,,,,
2020.04.02 08:51:40.024,,,,,164.80639648438,,,,,,,,,,,,,,,,,
2020.04.02 08:52:07.028,,,,,,,,,,,,162.72508239746,,,,,,,,,,
2020.04.02 08:52:37.031,,,,,,,,,,,,,,,,,175.95420837402,,,,,
2020.04.02 08:53:45.023,,,,,,,,,,,722.87915039063,,,,,,,,,,,
2020.04.02 08:54:10.036,,,,,,,164.56681823731,,,,,,,,,,,,,,,
2020.04.02 08:54:55.065,,,,,,,,,,,,,,,,,176.09645080566,,,,,
2020.04.02 08:56:18.030,,,,,,,,,,,,162.7999420166,,,,,,,,,,
2020.04.02 08:57:08.038,,,,,,,,,,,,,,,,,176.21624755859,,,,,
2020.04.02 08:57:47.034,,,,,,164.76896667481,,,,,,,,,,,,,,,,
2020.04.02 08:58:01.043,,,,,164.86628723145,,,,,,,,,,,,,,,,,
2020.04.02 08:59:12.047,,,,,,,,,,,,,,,,,176.35848999023,,,,,
2020.04.02 08:59:47.044,,,,,,,164.61923217773,,,,,,,,,,,,,,,
2020.04.02 09:00:57.059,,,,,,,,,,,,162.85983276367,,,,,,,,,,
2020.04.02 09:00:59.056,,,,,,,,,,724.91674804688,,,,,,,,,,,,
2020.04.02 09:01:40.047,,,,,,,,,,,,,,,,,176.50074768066,,,,,
2020.04.02 09:02:40.055,,,,,,,,,,,723.02478027344,,,,,,,,,,,
2020.04.02 09:02:47.055,,,,,,164.82885742188,,,,,,,,,,,,,,,,
2020.04.02 09:03:14.043,,,,,,,,,,,,,,,,99.957504272461,,,,,,
2020.04.02 09:03:29.053,,,,,164.91870117188,,,,,,,,,,,,,,,,,
2020.04.02 09:04:04.059,,,,,,,,,,,,,,,,,176.63551330566,,,,,
2020.04.02 09:05:23.059,,,,,,,164.67912292481,,,,,,,,,,,,,,,
2020.04.02 09:06:22.061,,,,,,,,,,,,162.89727783203,,,,,,,,,,
2020.04.02 09:06:27.065,,,,,,,,,,,,,,,,,176.76278686523,,,,,
2020.04.02 09:06:43.054,2.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.02 09:08:39.076,,,,,164.97859191895,,,,,,,,,,,,,,,,,
2020.04.02 09:08:44.070,,,,,,164.88127136231,,,,,,,,,,,,,,,,
2020.04.02 09:09:45.065,,,,,,,,,,,,,,,,,176.87507629395,,,,,
2020.04.02 09:11:56.070,,,,,,,,,,724.98950195313,,,,,,,,,,,,
2020.04.02 09:12:00.075,,,,,,,,,,,,162.85235595703,,,,,,,,,,
2020.04.02 09:12:05.065,,,,,,,164.72404479981,,,,,,,,,,,,,,,
2020.04.02 09:12:13.072,2.4000000953674,,,,,,,,,,,,,,,,,,,,,
2020.04.02 09:12:38.064,,,,,,,,,,,,,,,,,176.95744323731,,,,,
2020.04.02 09:14:38.073,,,,,,,,,,,722.87915039063,,,,,,,,,,,
2020.04.02 09:14:57.089,,,,,,,,,,,,,,,,,177.06973266602,,,,,
2020.04.02 09:15:13.080,,,,,,164.93367004395,,,,,,,,,,,,,,,,
2020.04.02 09:15:41.080,,,,,165.02351379395,,,,,,,,,,,,,,,,,
2020.04.02 09:17:33.082,,,,,,,,,,,,,,,,,177.19702148438,,,,,
2020.04.02 09:17:42.088,,,,,,,164.76896667481,,,,,,,,,,,,,,,
2020.04.02 09:18:13.091,2.5,,,,,,,,,,,,,,,,,,,,,
2020.04.02 09:19:53.025,,,,,,,,,,,,,,,,,177.33177185059,,,,,
2020.04.02 09:21:24.002,,,,,165.06843566895,,,,,,,,,,,,,,,,,
2020.04.02 09:21:28.005,,,,,,164.97111511231,,,,,,,,,,,,,,,,
2020.04.02 09:22:26.089,,,,,,,,,,,,,,,,,177.47402954102,,,,,
2020.04.02 09:23:01.005,,,,,,,164.82138061523,,,,,,,,,,,,,,,
2020.04.02 09:23:13.003,,,,,,,,,,725.06225585938,,,,,,,,,,,,
2020.04.02 09:23:49.001,,,,,,,,,,,,162.92721557617,,,,,,,,,,
2020.04.02 09:25:02.093,,,,,,,,,,,,,,,,,177.58631896973,,,,,
2020.04.02 09:25:08.004,,,,,,,,,,,723.02478027344,,,,,,,,,,,
2020.04.02 09:25:42.013,2.5999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.02 09:26:00.008,,,,,,165.03100585938,,,,,,,,,,,,,,,,
2020.04.02 09:26:12.009,2.5,,,,,,,,,,,,,,,,,,,,,
2020.04.02 09:26:40.006,,,,,165.12084960938,,,,,,,,,,,,,,,,,
2020.04.02 09:27:19.099,,,,,,,,,,,,,,,,,177.70611572266,,,,,
2020.04.02 09:28:55.019,,,,,,,164.87377929688,,,,,,,,,,,,,,,
2020.04.02 09:29:12.105,,,,,,,,,,725.20788574219,,,,,,,,,,,,
2020.04.02 09:29:56.018,,,,,,,,,,,,,,,,,177.83338928223,,,,,
2020.04.02 09:32:00.017,,,,,,,,,,,,162.96464538574,,,,,,,,,,
2020.04.02 09:32:35.020,,,,,,165.06843566895,,,,,,,,,,,,,,,,
2020.04.02 09:32:37.100,,,,,,,,,,,722.87915039063,,,,,,,,,,,
2020.04.02 09:32:51.008,,,,,,,,,,,,,,,,,177.9606628418,,,,,
2020.04.02 09:33:01.010,,,,,165.17324829102,,,,,,,,,,,,,,,,,
2020.04.02 09:35:23.000,,,,,,,164.91870117188,,,,,,,,,,,,,,,
2020.04.02 09:35:51.092,,,,,,,,,,,,,,,,,178.08045959473,,,,,
2020.04.02 09:37:48.014,,,,,,165.12832641602,,,,,,,,,,,,,,,,
2020.04.02 09:38:48.015,,,,,,,,,,,,,,,,,178.19274902344,,,,,
2020.04.02 09:39:15.018,,,,,165.21817016602,,,,,,,,,,,,,,,,,
2020.04.02 09:41:18.023,,,,,,,164.95613098145,,,,,,,,,,,,,,,
2020.04.02 09:41:26.028,,,,,,,,,,,,,,,,,178.31254577637,,,,,
2020.04.02 09:42:48.035,,,,,,,,,,,723.02478027344,,,,,,,,,,,
2020.04.02 09:44:05.034,,,,,,,,,,725.28063964844,,,,,,,,,,,,
2020.04.02 09:44:10.037,,,,,,,,,,,,,,,,,178.43232727051,,,,,
2020.04.02 09:44:12.041,2.5999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.02 09:44:46.042,,,,,165.27806091309,,,,,,,,,,,,,,,,,
2020.04.02 09:45:21.039,,,,,,165.19570922852,,,,,,,,,,,,,,,,
2020.04.02 09:46:42.046,,,,,,,165.00854492188,,,,,,,,,,,,,,,
2020.04.02 09:46:55.047,,,,,,,,,,,,,,,,,178.55960083008,,,,,
2020.04.02 09:48:16.042,,,,,,,,,,,,163.0245513916,,,,,,,,,,
2020.04.02 09:49:25.139,,,,,,,,,,,,,,,,,178.68688964844,,,,,
2020.04.02 09:50:37.142,,,,,,,,,,,722.87915039063,,,,,,,,,,,
2020.04.02 09:51:49.055,,,,,,,,,,,,,,,,,178.82164001465,,,,,
2020.04.02 09:52:17.061,,,,,,,165.05346679688,,,,,,,,,,,,,,,
2020.04.02 09:53:28.055,,,,,165.34544372559,,,,,,,,,,,,,,,,,
2020.04.02 09:54:17.063,,,,,,165.24063110352,,,,,,,,,,,,,,,,
2020.04.02 09:54:30.144,,,,,,,,,,,,,,,,,178.94891357422,,,,,
2020.04.02 09:54:42.059,,,,,,,,,,,,163.07695007324,,,,,,,,,,
2020.04.02 09:54:51.143,,,,,,,,,,725.35339355469,,,,,,,,,,,,
2020.04.02 09:57:14.152,,,,,,,,,,,,,,,,,179.06871032715,,,,,
2020.04.02 09:58:23.073,,,,,,,165.09089660645,,,,,,,,,,,,,,,
2020.04.02 09:59:12.079,2.7000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.02 09:59:39.071,,,,,,,,,,,,,,,,,179.20347595215,,,,,
2020.04.02 09:59:52.075,,,,,,165.29304504395,,,,,,,,,,,,,,,,
2020.04.02 10:01:44.078,,,,,,,,,,,723.02478027344,,,,,,,,,,,
2020.04.02 10:02:00.075,,,,,165.40533447266,,,,,,,,,,,,,,,,,
2020.04.02 10:02:10.077,,,,,,,,,,,,,,,,,179.33074951172,,,,,
2020.04.02 10:02:20.083,,,,,,,,,,,,163.14433288574,,,,,,,,,,
2020.04.02 10:03:24.079,,,,,,,165.14331054688,,,,,,,,,,,,,,,
2020.04.02 10:04:32.083,,,,,,,,,,,,,,,,,179.46549987793,,,,,
2020.04.02 10:05:41.169,,,,,,,,,,725.42614746094,,,,,,,,,,,,
2020.04.02 10:06:13.169,,,,,,165.33047485352,,,,,,,,,,,,,,,,
2020.04.02 10:06:53.086,,,,,,,,,,,,,,,,,179.60775756836,,,,,
2020.04.02 10:07:28.086,,,,,,,,,,,722.87915039063,,,,,,,,,,,
2020.04.02 10:07:37.087,,,,,,,,,,,,163.21920776367,,,,,,,,,,
2020.04.02 10:08:42.091,2.7999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.02 10:08:43.098,,,,,165.46524047852,,,,,,,,,,,,,,,,,
2020.04.02 10:09:07.004,,,,,,,,,,,,,,,,,179.74252319336,,,,,
2020.04.02 10:09:32.097,,,,,,,165.18074035645,,,,,,,,,,,,,,,
2020.04.02 10:10:27.097,,,,,,,,,,725.57165527344,,,,,,,,,,,,
2020.04.02 10:10:59.102,,,,,,165.38288879395,,,,,,,,,,,,,,,,
2020.04.02 10:11:29.097,,,,,,,,,,,,,,,,,179.87727355957,,,,,
2020.04.02 10:11:33.106,,,,,,,,,,,,163.29406738281,,,,,,,,,,
2020.04.02 10:13:38.105,,,,,,,,,,,,,,,,,180.03450012207,,,,,
2020.04.02 10:14:17.108,,,,,,,165.24812316895,,,,,,,,,,,,,,,
2020.04.02 10:15:14.105,,,,,,,,,,,,163.38391113281,,,,,,,,,,
2020.04.02 10:15:24.020,,,,,165.51016235352,,,,,,,,,,,,,,,,,
2020.04.02 10:15:54.021,,,,,,,,,,,,,,,,,180.16926574707,,,,,
2020.04.02 10:16:10.000,,,,,,,,,687.07629394531,,,,,,,,,,,,,
2020.04.02 10:16:35.010,,,,,,165.43528747559,,,,,,,,,,,,,,,,
2020.04.02 10:18:01.002,,,,,,,,,,,,,,,,,180.30403137207,,,,,
2020.04.02 10:18:43.027,2.9000000953674,,,,,,,,,,,,,,,,,,,,,
2020.04.02 10:19:46.118,,,,,,,,,,,,163.45129394531,,,,,,,,,,
2020.04.02 10:20:15.117,,,,,,,,,,,,,,,,,180.43878173828,,,,,
2020.04.02 10:20:54.124,,,,,165.55508422852,,,,,,,,,,,,,,,,,
2020.04.02 10:21:40.001,,,,,,,165.28555297852,,,,,,,,,,,,,,,
2020.04.02 10:22:36.005,,,,,,,,,,,,,,,,,180.58103942871,,,,,
2020.04.02 10:23:06.118,,,,,,165.48020935059,,,,,,,,,,,,,,,,
2020.04.02 10:23:47.003,,,,,,,,,,725.64440917969,,,,,,,,,,,,
2020.04.02 10:24:30.013,,,,,,,,,,,,,,,,99.953887939453,,,,,,
2020.04.02 10:25:05.012,,,,,,,,,,,,,,,,,180.71580505371,,,,,
2020.04.02 10:25:19.025,,,,,,,,,,,,163.51118469238,,,,,,,,,,
2020.04.02 10:26:14.033,,,,,,,165.34544372559,,,,,,,,,,,,,,,
2020.04.02 10:27:24.019,,,,,165.59251403809,,,,,,,,,,,,,,,,,
2020.04.02 10:27:31.019,,,,,,,,,,,,,,,,,180.85055541992,,,,,
2020.04.02 10:27:34.017,,,,,,,,,687.14916992188,,,,,,,,,,,,,
2020.04.02 10:28:37.022,,,,,,165.51763916016,,,,,,,,,,,,,,,,
2020.04.02 10:30:00.033,,,,,,,,,,,,,,,,,180.97782897949,,,,,
2020.04.02 10:32:01.031,,,,,165.62994384766,,,,,,,,,,,,,,,,,
2020.04.02 10:32:10.021,,,,,,,,,,,,163.55610656738,,,,,,,,,,
2020.04.02 10:32:27.020,,,,,,,,,,,,,,,,,181.12757873535,,,,,
2020.04.02 10:33:43.027,,,,,,,,,,725.7900390625,,,,,,,,,,,,
2020.04.02 10:34:01.028,,,,,,165.57005310059,,,,,,,,,,,,,,,,
2020.04.02 10:34:15.023,,,,,,,165.40533447266,,,,,,,,,,,,,,,
2020.04.02 10:35:06.015,,,,,,,,,,,,,,,,,181.26232910156,,,,,
2020.04.02 10:35:13.016,3,,,,,,,,,,,,,,,,,,,,,
2020.04.02 10:36:45.017,,,,,,,,,,,,163.64595031738,,,,,,,,,,
2020.04.02 10:36:47.018,,,,,165.68983459473,,,,,,,,,,,,,,,,,
2020.04.02 10:37:15.013,,,,,,,,,,,,,,,,,181.41955566406,,,,,
2020.04.02 10:38:22.038,,,,,,,,,,,723.02478027344,,,,,,,,,,,
2020.04.02 10:39:21.043,,,,,,,,,,,,,,,,,181.57678222656,,,,,
2020.04.02 10:39:48.022,,,,,,165.61497497559,,,,,,,,,,,,,,,,
2020.04.02 10:40:37.144,,,,,,,,,,,,163.73579406738,,,,,,,,,,
2020.04.02 10:41:31.032,,,,,,,165.45774841309,,,,,,,,,,,,,,,
2020.04.02 10:41:32.025,,,,,,,,,,,,,,,,,181.72651672363,,,,,
2020.04.02 10:43:00.040,,,,,165.73475646973,,,,,,,,,,,,,,,,,
2020.04.02 10:43:28.034,,,,,,,,,,,,,,,,,181.89122009277,,,,,
2020.04.02 10:43:43.040,3.0999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.02 10:43:54.053,,,,,,,,,,,,163.83311462402,,,,,,,,,,
2020.04.02 10:44:53.042,,,,,,165.66737365723,,,,,,,,,,,,,,,,
2020.04.02 10:45:28.050,,,,,,,,,,,,,,,,,182.04095458984,,,,,
2020.04.02 10:47:05.046,,,,,,,,,,,,163.93792724609,,,,,,,,,,
2020.04.02 10:47:24.057,,,,,,,,,,,,,,,,,182.19068908691,,,,,
2020.04.02 10:47:30.054,,,,,,,165.51016235352,,,,,,,,,,,,,,,
2020.04.02 10:47:39.057,,,,,,,,,687.07629394531,,,,,,,,,,,,,
2020.04.02 10:48:01.061,,,,,165.77967834473,,,,,,,,,,,,,,,,,
2020.04.02 10:49:26.057,,,,,,,,,,,,,,,,,182.34042358398,,,,,
2020.04.02 10:50:18.058,,,,,,,,,,,,,,,,99.957504272461,,,,,,
2020.04.02 10:50:51.057,,,,,,165.70481872559,,,,,,,,,,,,,,,,
2020.04.02 10:51:19.063,,,,,,,,,,,,164.01280212402,,,,,,,,,,
2020.04.02 10:51:33.053,,,,,,,,,,,,,,,,,182.50514221191,,,,,
2020.04.02 10:52:01.054,,,,,,,,,,725.935546875,,,,,,,,,,,,
2020.04.02 10:53:14.059,,,,,165.8171081543,,,,,,,,,,,,,,,,,
2020.04.02 10:53:15.065,,,,,,,165.54759216309,,,,,,,,,,,,,,,
2020.04.02 10:53:57.038,,,,,,,,,,,,,,,,,182.63989257813,,,,,
2020.04.02 10:55:31.062,,,,,,165.76470947266,,,,,,,,,,,,,,,,
2020.04.02 10:56:22.071,,,,,,,,,,,,,,,,,182.76718139648,,,,,
2020.04.02 10:56:24.061,,,,,,,,,,,722.87915039063,,,,,,,,,,,
2020.04.02 10:58:02.027,,,,,,,165.59251403809,,,,,,,,,,,,,,,
2020.04.02 10:58:22.072,,,,,165.85455322266,,,,,,,,,,,,,,,,,
2020.04.02 10:58:43.077,,,,,,,,,,,,,,,,,182.90942382813,,,,,
2020.04.02 10:59:24.091,,,,,,,,,,,,164.03526306152,,,,,,,,,,
2020.04.02 11:01:22.089,,,,,,,,,,,,,,,,,183.0366973877,,,,,
2020.04.02 11:01:34.082,,,,,,,,,,,723.02478027344,,,,,,,,,,,
2020.04.02 11:02:13.088,3,,,,,,,,,,,,,,,,,,,,,
2020.04.02 11:02:33.001,,,,,,165.80213928223,,,,,,,,,,,,,,,,
2020.04.02 11:03:39.084,,,,,165.9069519043,,,,,,,,,,,,,,,,,
2020.04.02 11:03:47.083,,,,,,,,,,,,,,,,,183.1714630127,,,,,
2020.04.02 11:04:07.092,,,,,,,165.64491271973,,,,,,,,,,,,,,,
2020.04.02 11:04:39.086,,,,,,,,,,726.00830078125,,,,,,,,,,,,
2020.04.02 11:06:14.086,,,,,,,,,,,,,,,,,183.29873657227,,,,,
2020.04.02 11:07:00.089,,,,,,,,,687.14916992188,,,,,,,,,,,,,
2020.04.02 11:08:10.092,,,,,,,,,,,,164.07269287109,,,,,,,,,,
2020.04.02 11:08:37.037,,,,,,,,,,,,,,,,,183.42601013184,,,,,
2020.04.02 11:08:55.093,,,,,,165.84706115723,,,,,,,,,,,,,,,,
2020.04.02 11:10:58.014,,,,,165.95936584473,,,,,,,,,,,,,,,,,
2020.04.02 11:11:07.091,,,,,,,,,,,,,,,,,183.55328369141,,,,,
2020.04.02 11:11:58.011,,,,,,,165.68983459473,,,,,,,,,,,,,,,
2020.04.02 11:12:48.223,,,,,,,,,,,,106.2897567749,,,,,,,,,,
2020.04.02 11:12:48.723,,,,,,,,,,,,74.575775146484,,,,,,,,,,
2020.04.02 11:12:49.727,,,,,,,,,,,,63.862197875977,,,,,,,,,,
2020.04.02 11:12:53.008,,,,,,,,,,,,,,FALSE,,,,,,,,
2020.04.02 11:12:53.025,,,,,165.04597473145,,,,,,,57.955131530762,,,,,,,,,,
2020.04.02 11:12:53.225,,,,,,,,,,,,,,,TRUE,,,,,,,
2020.04.02 11:12:54.012,,,,,,,,,684.31103515625,,,,,,,,,,,,,
2020.04.02 11:12:56.014,,,,,,,,,,,,50.999919891357,,,,,,,,,,
2020.04.02 11:12:56.721,,,,,,,,,,,,,,,,93.385780334473,,,,,,
2020.04.02 11:12:57.029,,,,,,,164.76147460938,,,,,,,,,,,,,,,
2020.04.02 11:12:57.637,,,,,,,,,,,,,,,,88.333106994629,,,,,,
2020.04.02 11:12:58.008,,,,,,164.90373229981,,,,,,,,,,,184.14474487305,,,,,
2020.04.02 11:12:58.220,,,,,,,,TRUE,,,,,,,,,,,,,,
2020.04.02 11:12:59.223,,,,,,,,,,,,69.260162353516,,,,82.076042175293,,,,,,
2020.04.02 11:12:59.722,,,,,,,,,,,,82.040092468262,,,,,,,,,,
2020.04.02 11:13:01.019,,,,,,,,,,,718.07641601563,,,,,,,,,,,
2020.04.02 11:13:01.137,,,TRUE,,,,,,,,,,,,,,,,,,,
2020.04.02 11:13:03.053,,,,,,,,,,,,86.846603393555,,,,86.101539611816,,,,,,
2020.04.02 11:13:04.010,,,,,162.92721557617,162.8448638916,162.63523864746,,675.43310546875,,,,,,,,,,,,,
2020.04.02 11:13:05.013,,,,,,,,,,715.89331054688,,,,,,90.123420715332,,,,,,
2020.04.02 11:13:07.007,,,,,,,,,,,,,,,,93.649803161621,,,,,,
2020.04.02 11:13:09.016,,,,,,,,,,,,,,,,97.357025146484,,,,,,
2020.04.02 11:13:10.013,,,,,,,,,,,709.92614746094,,,,,,,,,,,
2020.04.02 11:13:11.014,,,,,,,,,,,,89.601737976074,,,,,,,,,,
2020.04.02 11:13:11.730,,,,,,,,,,,,,,,FALSE,,,,,,,
2020.04.02 11:13:12.020,,,,,,,,,,,,,,,,99.823684692383,,,,,,
2020.04.02 11:13:12.486,,,,,,,,,,,,,,TRUE,,,,,,,,
2020.04.02 11:13:13.018,,,,,160.95071411133,160.79348754883,160.67370605469,,667.86511230469,,,,,,,,,,,,,
2020.04.02 11:13:14.011,,,,,,,,,,707.88854980469,,,,,,,,,,,,
2020.04.02 11:13:17.014,,,,,,,,,,,,,,,,,184.67630004883,,,,,
2020.04.02 11:13:18.014,,,,,,,,,,,,92.356864929199,,,,,,,,,,
2020.04.02 11:13:20.010,,,,,,,,,,,701.703125,,,,,,,,,,,
2020.04.02 11:13:22.026,,,,,159.1314239502,159.05654907227,158.84692382813,,660.58801269531,,,,,,,,,,,,,
2020.04.02 11:13:23.012,,,,,,,,,,,,96.227531433105,,,,,,,,,,
2020.04.02 11:13:24.019,,,,,,,,,,699.81115722656,,,,,,,,,,,,
2020.04.02 11:13:28.235,,,,,,,,,,,,107.48764038086,,,,,,,,,,
2020.04.02 11:13:28.724,,,,,,,,,,,,146.83065795898,,,,,,,,,,
2020.04.02 11:13:30.010,,,,,,,,,,,695.51770019531,,,,,,,,,,,
2020.04.02 11:13:31.018,,,,,,,,,,,,153.51634216309,,,,,,,,,,
2020.04.02 11:13:33.014,,,,,,,,,655.85803222656,,,,,,,,,,,,,
2020.04.02 11:13:41.008,,,,,,,,,,,,154.93882751465,,,,,,,,,,
2020.04.02 11:13:44.019,,,,,,,160.51647949219,,,,,,,,,,,,,,,
2020.04.02 11:13:45.012,,,,,160.89082336426,160.77851867676,,,,,,,,,,,,,,,,
2020.04.02 11:13:48.022,,,,,,,,,,,700.46606445313,,,,,,,,,,,
2020.04.02 11:13:49.022,,,,,,,,,660.87915039063,,,,,,,,,,,,,
2020.04.02 11:13:51.020,,,,,,,,,,705.41442871094,,,,,,99.957504272461,,,,,,
2020.04.02 11:13:56.019,,,,,,,,,,,,156.32388305664,,,,,,,,,,
2020.04.02 11:13:58.021,,,,,,,161.83415222168,,,,,,,,,,,,,,,
2020.04.02 11:13:59.019,,,,,162.17105102539,162.09619140625,,,,,,,,,,,,,,,,
2020.04.02 11:14:04.021,,,,,,,,,665.90026855469,,705.63269042969,,,,,,,,,,,
2020.04.02 11:14:06.009,,,,,,,,,,710.50830078125,,,,,,,,,,,,
2020.04.02 11:14:11.015,,,,,,,,,,,,157.67150878906,,,,,,,,,,
2020.04.02 11:14:12.009,,,,,,,163.08444213867,,,,,,,,,,,,,,,
2020.04.02 11:14:13.017,,,,,163.47375488281,163.34648132324,,,,,,,,,,,,,,,,
2020.04.02 11:14:19.025,,,,,,,,,670.8486328125,,710.50830078125,,,,,,,,,,,
2020.04.02 11:14:21.026,,,,,,,,,,715.74768066406,,,,,,,,,,,,
2020.04.02 11:14:26.018,,,,,,,164.34222412109,,,,,158.9966583252,,,,,,,,,,
2020.04.02 11:14:27.031,,,,,164.68661499023,164.61174011231,,,,,,,,,,,,,,,,
2020.04.02 11:14:34.021,,,,,,,,,675.94250488281,,715.45666503906,,,,,,,,,,,
2020.04.02 11:14:36.027,,,,,,,,,,720.98718261719,,,,,,,,,,,,
2020.04.02 11:14:40.015,,,,,,,165.55508422852,,,,,,,,,,,,,,,
2020.04.02 11:14:41.013,,,,,165.9518737793,165.83209228516,,,,,,160.34428405762,,,,,,,,,,
2020.04.02 11:14:48.027,,,,,,,,,680.96362304688,,,,,,,,,,,,,
2020.04.02 11:14:50.013,,,,,,,,,,,720.25952148438,,,,,,,,,,,
2020.04.02 11:14:51.021,,,,,,,,,,726.00830078125,,,,,,,,,,,,
2020.04.02 11:14:54.016,,,,,,,166.81285095215,,,,,,,,,,,,,,,
2020.04.02 11:14:55.023,,,,,167.16473388672,167.08238220215,,,,,,,,,,,,,,,,
2020.04.02 11:14:56.024,,,,,,,,,,,,161.69938659668,,,,,,,,,,
2020.04.02 11:15:03.028,,,,,,,,,685.69372558594,,,,,,,,,,,,,
2020.04.02 11:15:05.028,,,,,,,,,,,725.20788574219,,,,,,,,,,,
2020.04.02 11:15:06.023,,,,,,,,,,731.53881835938,,,,,,,,,,,,
2020.04.02 11:15:08.023,,,,,,,168.16047668457,,,,,,,,,,,,,,,
2020.04.02 11:15:09.022,,,,,168.50486755371,168.42251586914,,,,,,,,,,,,,,,,
2020.04.02 11:15:11.059,,,,,,,,,,,,163.07695007324,,,,,,,,,,
2020.04.02 11:15:19.026,,,,,,,,,690.64208984375,,,,,,,,,,,,,
2020.04.02 11:15:20.020,,,,,,,,,,736.63269042969,730.15625,,,,,,,,,,,
2020.04.02 11:15:22.023,,,,,,,169.41076660156,,,,,,,,,,,,,,,
2020.04.02 11:15:23.021,,,,,169.76264953613,169.67280578613,,,,,,,,,,,,,,,,
2020.04.02 11:15:25.021,,,,,,,,,,,,164.31227111816,,,,,,,,,,
2020.04.02 11:15:34.020,,,,,,,,,695.2265625,,,,,,,,,,,,,
2020.04.02 11:15:35.012,,,,,,,,,,742.01770019531,735.10461425781,,,,,,,,,,,
2020.04.02 11:15:37.038,,,,,,,170.66105651856,,,,,,,,,,,,,,,
2020.04.02 11:15:38.030,,,,,171.0054473877,170.92309570313,,,,,,,,,,,,,,,,
2020.04.02 11:15:40.015,,,,,,,,,,,,165.60748291016,,,,,,,,,,
2020.04.02 11:15:49.018,,,,,,,,,700.24768066406,,,,,,,,,,,,,
2020.04.02 11:15:50.020,,,,,,,,,,747.03881835938,,,,,,,,,,,,
2020.04.02 11:15:51.022,,,,,,,,,,,740.12573242188,,,,,,,,,,,
2020.04.02 11:15:52.016,,,,,172.15841674805,172.06857299805,171.88140869141,,,,,,,,,,,,,,,
2020.04.02 11:15:56.024,,,,,,,,,,,,166.88023376465,,,,,,,,,,
2020.04.02 11:16:04.011,,,,,,,,,705.26879882813,,,,,,,,,,,,,
2020.04.02 11:16:05.018,,,,,,,,,,751.98718261719,,,,,,,,,,,,
2020.04.02 11:16:06.017,,,,,,,,,,,745.07409667969,,,,,,,,,,,
2020.04.02 11:16:07.028,,,,,173.31886291504,173.2215423584,173.03436279297,,,,,,,,,,,,,,,
2020.04.02 11:16:12.015,,,,,,,,,,,,168.13052368164,,,,,,,,,,
2020.04.02 11:16:19.010,,,,,,,,,710.435546875,,,,,,,,,,,,,
2020.04.02 11:16:20.018,,,,,,,,,,757.00830078125,,,,,,,,,,,,
2020.04.02 11:16:21.140,,,FALSE,,,,,FALSE,,,,,,,,,,,,,,
2020.04.02 11:16:21.720,,,,,,,,TRUE,,,,,,,,,,,,,,
2020.04.02 11:16:22.017,,,,,174.51675415039,174.41192626953,174.23225402832,,,,750.09521484375,,,,,,,,,,,
