Time,190-AT1001-AirTemp_(C),990-PC-1206A-H1,990-PC-1206B-H2,990-PC-1207-H1,990-PT-1254A_(barg),990-PT-1254B_(barg),990-PT-1254C_(barg),990-PSHL-1250,990-LT-1281_(mm),990-LT-1282_(mm),990-LT-1283_(mm),990-PT-1259_(barg),190-ZSL-1203,190-ZSH-1203,190-ZSI-1203,190-ZT-1203_(%),990-PT-1279_(barg),190-ZSL-1204,190-ZSH-1204,190-ZSI-1204,190-ZT-1204_(%)
2020.04.29 11:07:30.010,4.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:07:30.051,,,,,,,,,,,,189.5277405,,,,,,,,,
2020.04.29 11:08:03.056,,,,,,,,,,,,,,,,,187.2292938,,,,
2020.04.29 11:09:24.062,,,,,,,,,,,,189.7223969,,,,,,,,,
2020.04.29 11:09:41.058,,,,,177.1221466,,,,,,,,,,,,,,,,
2020.04.29 11:09:50.062,,,,,,177.0996857,,,,,,,,,,,,,,,
2020.04.29 11:10:00.036,4.800000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:10:13.062,,,,,,,,,,,743.7641602,,,,,,,,,,
2020.04.29 11:10:15.064,,,,,,,,,,,,,,,,,187.4014893,,,,
2020.04.29 11:11:00.019,4.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:11:20.062,,,,,,,,,,,,189.92453,,,,,,,,,
2020.04.29 11:11:30.030,5,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:11:37.057,,,,,,,176.9574432,,,,,,,,,,,,,,
2020.04.29 11:12:34.059,,,,,,,,,,,,,,,,,187.5512238,,,,
2020.04.29 11:13:18.068,,,,,,,,,,,,190.1042175,,,,,,,,,
2020.04.29 11:13:49.068,,,,,177.1820374,,,,,,,,,,,,,,,,
2020.04.29 11:14:30.026,5.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:14:59.016,,,,,,,,,,,,,,,,,187.6784973,,,,
2020.04.29 11:15:07.067,,,,,,177.1595764,,,,,,,,,,,,,,,
2020.04.29 11:15:29.065,,,,,,,,,,,,190.253952,,,,,,,,,
2020.04.29 11:16:22.067,,,,,,,177.0248108,,,,,,,,,,,,,,
2020.04.29 11:17:45.076,,,,,,,,,,,,190.3961945,,,,,,,,,
2020.04.29 11:17:47.072,,,,,,,,,,,,,,,,,187.7833099,,,,
2020.04.29 11:19:11.070,,,,,177.2494202,,,,,,,,,,,,,,,,
2020.04.29 11:19:30.047,5,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:20:16.075,,,,,,177.2194672,,,,,,,,,,,,,,,
2020.04.29 11:21:00.037,4.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:21:55.078,,,,,,,,,,,,,,,,,187.6186066,,,,
2020.04.29 11:22:04.081,,,,,,,177.0772247,,,,,,,,,,,,,,
2020.04.29 11:22:30.060,4.800000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:23:00.049,4.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:24:01.081,,,,,,,,,,,,,,,,,187.4464111,,,,
2020.04.29 11:24:30.058,4.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:25:32.082,,,,,,,,,,,743.909668,,,,,,,,,,
2020.04.29 11:25:56.087,,,,,,,,,,,,,,,,,187.2517548,,,,
2020.04.29 11:25:58.088,,,,,,,,,,,,190.2015381,,,,,,,,,
2020.04.29 11:26:30.056,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:26:35.091,,,,,177.294342,,,,,,,,,,,,,,,,
2020.04.29 11:27:30.052,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:27:47.094,,,,,,,,,,,,,,,,,187.0570984,,,,
2020.04.29 11:28:00.064,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:28:13.096,,,,,,,,,,,,190.0368347,,,,,,,,,
2020.04.29 11:28:30.070,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:29:15.094,,,,,,177.2494202,,,,,,,,,,,,,,,
2020.04.29 11:29:19.092,,,,,,,,,,,,,,,,,186.8399811,,,,
2020.04.29 11:29:30.065,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:30:00.068,4,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:30:10.092,,,,,,,,,,,,189.8496704,,,,,,,,,
2020.04.29 11:30:47.092,,,,,,,,,,,,,,,,,186.6303558,,,,
2020.04.29 11:31:00.084,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:31:15.088,,,,,,,,,,,,,,,,99.99729156,,,,,
2020.04.29 11:32:24.000,,,,,,,,,,,,,,,,,186.4282074,,,,
2020.04.29 11:32:30.089,,,,,,,,,,,,189.6924438,,,,,,,,,
2020.04.29 11:34:00.077,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:34:05.095,,,,,,,,,,,,,,,,,186.2110901,,,,
2020.04.29 11:34:44.005,,,,,,,,,,,,189.4977875,,,,,,,,,
2020.04.29 11:34:51.011,,,,,,,,,,,744.2008057,,,,,,,,,,
2020.04.29 11:35:30.068,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:35:35.010,,,,,,,,,,,,,,,,,186.0089569,,,,
2020.04.29 11:36:30.077,3.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:36:52.005,,,,,,,,,,,,189.3405609,,,,,,,,,
2020.04.29 11:37:03.006,,,,,,,,,,,,,,,,,185.7618866,,,,
2020.04.29 11:38:00.001,3.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:38:42.015,,,,,,,,,,,,,,,,,185.5223083,,,,
2020.04.29 11:38:44.014,,,,,,,,,,,,189.1608887,,,,,,,,,
2020.04.29 11:38:52.011,,,,,177.2569122,,,,,,,,,,,,,,,,
2020.04.29 11:39:00.081,3.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:40:00.013,3.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:40:05.016,,,,,,,,,,,,,,,,,185.2602692,,,,
2020.04.29 11:40:22.105,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 11:40:30.000,3.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:40:32.017,,,,,,,,,,,,188.9362793,,,,,,,,,
2020.04.29 11:40:57.018,,,,,,177.1970215,,,,,,,,,,,,,,,
2020.04.29 11:41:00.098,3.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:41:24.015,,,,,,,,,,,,,,,,,185.005722,,,,
2020.04.29 11:41:30.083,3,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:42:09.015,,,,,,,,,,,,188.7041931,,,,,,,,,
2020.04.29 11:42:30.091,2.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:42:37.015,,,,,,,,,,,,,,,,,184.7361908,,,,
2020.04.29 11:43:00.001,2.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:43:38.026,,,,,,,,,,,,188.4646149,,,,,,,,,
2020.04.29 11:43:50.021,,,,,,,,,,,,,,,,,184.4591827,,,,
2020.04.29 11:44:50.021,,,,,,,176.994873,,,,,,,,,,,,,,
2020.04.29 11:44:53.023,,,,,177.1895294,,,,,,,,,,,,,,,,
2020.04.29 11:45:00.092,2.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:45:11.021,,,,,,,,,,,,,,,,,184.1896667,,,,
2020.04.29 11:45:16.019,,,,,,,,,,,,188.2400055,,,,,,,,,
2020.04.29 11:46:22.021,,,,,,,,,752.2055664,,,,,,,,,,,,
2020.04.29 11:46:28.022,,,,,,177.1071777,,,,,,,,,,,,,,,
2020.04.29 11:46:31.026,,,,,,,,,,,,,,,,,183.9650574,,,,
2020.04.29 11:46:59.024,,,,,,,,,,,,188.0378723,,,,,,,,,
2020.04.29 11:47:53.025,,,,,,,,,,,,,,,,,183.7254791,,,,
2020.04.29 11:49:00.019,2.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:49:13.028,,,,,,,,,,,,187.8881226,,,,,,,,,
2020.04.29 11:49:32.027,,,,,,,,,,,,,,,,,183.5158539,,,,
2020.04.29 11:49:51.031,,,,,,,176.9499512,,,,,,,,,,,,,,
2020.04.29 11:49:53.028,,,,,177.1221466,,,,,,,,,,,,,,,,
2020.04.29 11:51:00.021,2.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:51:23.032,,,,,,,,,,,,,,,,,183.3286896,,,,
2020.04.29 11:52:00.019,3,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:52:10.035,,,,,,,,,,,,187.790802,,,,,,,,,
2020.04.29 11:53:42.031,,,,,,,,,,,,,,,,,183.2088928,,,,
2020.04.29 11:55:00.028,2.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:55:06.035,,,,,,,,,,,,187.8956146,,,,,,,,,
2020.04.29 11:56:14.123,,,,,,,,,,,,,,,,,183.0666504,,,,
2020.04.29 11:56:40.036,,,,,,177.0772247,,,,,,,,,,,,,,,
2020.04.29 11:57:58.131,,,,,,,176.9199982,,,,,,,,,,,,,,
2020.04.29 11:58:52.133,,,,,,,,,,,,,,,,,182.9243927,,,,
2020.04.29 11:58:53.132,,,,,,,,,,,,188.0079193,,,,,,,,,
2020.04.29 11:59:00.041,3,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:00:00.048,3.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:00:30.131,3.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:01:23.046,,,,,,,,,,,,188.1277008,,,,,,,,,
2020.04.29 12:01:24.047,,,,,,,,,,,744.3463135,,,,,,,,,,
2020.04.29 12:01:30.040,3.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:02:30.047,3.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:03:29.050,,,,,,,,,,,,,,,,,182.834549,,,,
2020.04.29 12:04:00.136,3.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:04:13.139,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 12:04:25.049,,,,,,,,,,,,188.2250366,,,,,,,,,
2020.04.29 12:05:40.085,,,,,177.1071777,,,,,,,,,,,,,,,,
2020.04.29 12:06:00.075,3.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:06:20.058,,,,,,,,,,,,,,,,,182.7222595,,,,
2020.04.29 12:08:39.147,,,,,,,,,,,,,,,,,182.565033,,,,
2020.04.29 12:08:43.062,,,,,,,,,,,,,,,,99.99367523,,,,,
2020.04.29 12:09:08.063,,,,,,,,,,,,188.1127319,,,,,,,,,
2020.04.29 12:10:30.067,3.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:10:40.077,,,,,,,,,,,,,,,,,182.3778687,,,,
2020.04.29 12:10:54.059,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 12:11:30.064,,,,,,,,,,,,187.9704895,,,,,,,,,
2020.04.29 12:11:31.152,,,,,,,,,,,744.4919434,,,,,,,,,,
2020.04.29 12:11:42.064,,,,,,177.0472717,,,,,,,,,,,,,,,
2020.04.29 12:12:00.079,3,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:12:30.072,3.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:13:16.068,,,,,,,,,,,,,,,,,182.2505951,,,,
2020.04.29 12:15:42.064,,,,,,,,,,,,187.8881226,,,,,,,,,
2020.04.29 12:15:43.153,,,,,,,,,,,,,,,,,182.1158295,,,,
2020.04.29 12:18:00.080,3.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:18:23.071,,,,,,,176.8900604,,,,,,,,,,,,,,
2020.04.29 12:18:59.074,,,,,,,,,,,,,,,,,182.0634155,,,,
2020.04.29 12:19:00.080,3.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:19:33.075,,,,,177.0847168,,,,,,,,,,,,,,,,
2020.04.29 12:20:00.079,3.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:20:25.075,,,,,,,,,,,,188.0753021,,,,,,,,,
2020.04.29 12:20:30.079,3.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:21:30.086,3.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:21:50.080,,,,,,,,,,,,,,,,,182.2056732,,,,
2020.04.29 12:22:08.084,,,,,,,,,,,,188.2774353,,,,,,,,,
2020.04.29 12:23:27.079,,,,,,,176.9499512,,,,,,,,,,,,,,
2020.04.29 12:23:30.090,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:23:36.001,,,,,,,,,,,,188.5170135,,,,,,,,,
2020.04.29 12:23:46.081,,,,,,,,,,,,,,,,,182.3928375,,,,
2020.04.29 12:24:00.098,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:24:37.080,,,,,177.1520996,,,,,,,,,,,,,,,,
2020.04.29 12:25:00.077,,,,,,,,,,,,188.7565918,,,,,,,,,
2020.04.29 12:25:00.100,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:25:01.079,,,,,,177.1221466,,,,,,,,,,,,,,,
2020.04.29 12:25:26.101,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:25:44.080,,,,,,,,,,,,,,,,,182.572525,,,,
2020.04.29 12:26:00.015,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:26:28.006,,,,,,,,,,,,188.9886932,,,,,,,,,
2020.04.29 12:26:30.102,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:26:37.008,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 12:27:00.107,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:27:51.093,,,,,,,,,,,,,,,,,182.6923065,,,,
2020.04.29 12:28:00.012,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:28:30.098,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:28:35.089,,,,,,,,,,,,189.1234436,,,,,,,,,
2020.04.29 12:28:56.095,,,,,,,,,,,744.7102051,,,,,,,,,,
2020.04.29 12:29:00.104,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:29:26.099,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:29:46.014,,,,,,,176.994873,,,,,,,,,,,,,,
2020.04.29 12:30:00.106,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:30:56.011,,,,,,,,,,,,,,,,,182.5500641,,,,
2020.04.29 12:30:59.019,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:31:22.087,,,,,177.1895294,,,,,,,,,,,,,,,,
2020.04.29 12:31:30.107,3.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:31:46.091,,,,,,177.1520996,,,,,,,,,,,,,,,
2020.04.29 12:31:55.023,3.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:32:30.003,3.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:32:45.015,,,,,,,,,,,,,,,,,182.3554077,,,,
2020.04.29 12:32:48.090,,,,,,,,,,,,188.9737091,,,,,,,,,
2020.04.29 12:32:59.007,3.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:33:59.029,3.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:34:22.094,,,,,,,,,,,,,,,,,182.1607513,,,,
2020.04.29 12:34:54.097,,,,,,,,,,,,188.8015137,,,,,,,,,
2020.04.29 12:35:58.101,,,,,,,,,,,,,,,,,181.9511108,,,,
2020.04.29 12:37:02.104,,,,,,,,,,,,188.666748,,,,,,,,,
2020.04.29 12:37:30.007,3,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:38:04.101,,,,,,,,,,,,,,,,,181.7564545,,,,
2020.04.29 12:39:03.100,,,,,,,,,,,,188.4870758,,,,,,,,,
2020.04.29 12:39:06.102,,,,,177.1595764,,,,,,,,,,,,,,,,
2020.04.29 12:39:50.098,,,,,,,,,,,,,,,,,181.5543213,,,,
2020.04.29 12:40:03.103,,,,,,,176.9574432,,,,,,,,,,,,,,
2020.04.29 12:40:30.010,2.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:40:45.103,,,,,,177.1071777,,,,,,,,,,,,,,,
2020.04.29 12:41:02.108,,,,,,,,,,,,188.3148804,,,,,,,,,
2020.04.29 12:41:33.107,,,,,,,,,,,,,,,,,181.3521729,,,,
2020.04.29 12:42:50.003,,,,,,,,,,,,188.120224,,,,,,,,,
2020.04.29 12:43:00.019,2.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:43:13.003,,,,,,,,,,,,,,,,,181.1500244,,,,
2020.04.29 12:44:05.115,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 12:44:35.117,,,,,,,,,,,,187.9180756,,,,,,,,,
2020.04.29 12:44:47.037,,,,,,,,,,,,,,,,,180.9329224,,,,
2020.04.29 12:45:30.022,2.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:46:00.001,,,,,177.1071777,,,,,,,,,,,,,,,,
2020.04.29 12:46:08.113,,,,,,,,,,,,187.6934814,,,,,,,,,
2020.04.29 12:46:11.035,,,,,,,,,,,,,,,,,180.67836,,,,
2020.04.29 12:46:53.032,,,,,,,,,,,744.9284668,,,,,,,,,,
2020.04.29 12:47:10.106,,,,,,,176.8975372,,,,,,,,,,,,,,
2020.04.29 12:47:28.105,,,,,,177.0397949,,,,,,,,,,,,,,,
2020.04.29 12:47:36.109,,,,,,,,,,,,187.4464111,,,,,,,,,
2020.04.29 12:47:37.001,,,,,,,,,,,,,,,,,180.4313049,,,,
2020.04.29 12:48:48.109,,,,,,,,,,,,,,,,,180.1542969,,,,
2020.04.29 12:48:57.001,,,,,,,,,,,,187.1469421,,,,,,,,,
2020.04.29 12:49:00.026,2.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:49:59.112,,,,,,,,,,,,,,,,,179.8847656,,,,
2020.04.29 12:50:23.003,,,,,,,,,,,,186.8699341,,,,,,,,,
2020.04.29 12:50:27.110,,,,,177.0248108,,,,,,,,,,,,,,,,
2020.04.29 12:50:30.024,2.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:51:10.113,,,,,,,,,,,,,,,,,179.5927887,,,,
2020.04.29 12:51:17.112,,,,,,,176.8151855,,,,,,,,,,,,,,
2020.04.29 12:51:30.029,2.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:51:42.003,,,,,,176.9499512,,,,,,,,,,,,,,,
2020.04.29 12:51:47.120,,,,,,,,,,,,186.6153717,,,,,,,,,
2020.04.29 12:52:30.001,,,,,,,,,,,,,,,,,179.3232574,,,,
2020.04.29 12:52:30.030,2.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:53:00.035,2.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:53:09.015,,,,,,,,,,,,186.3233948,,,,,,,,,
2020.04.29 12:53:38.016,,,,,,,,,,,,,,,,,179.0312805,,,,
2020.04.29 12:54:00.035,2.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:54:13.011,,,,,176.9274902,,,,,,,,,,,,,,,,
2020.04.29 12:54:39.002,,,,,,,,,,,,186.0538635,,,,,,,,,
2020.04.29 12:54:49.126,,,,,,,,,,,,,,,,,178.7467804,,,,
2020.04.29 12:54:56.125,,,,,,,176.7328339,,,,,,,,,,,,,,
2020.04.29 12:55:30.047,2,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:55:43.124,,,,,,176.8526154,,,,,,,,,,,,,,,
2020.04.29 12:55:56.003,,,,,,,,,,,,,,,,,178.4547882,,,,
2020.04.29 12:55:57.123,,,,,,,,,,,,185.7843475,,,,,,,,,
2020.04.29 12:56:30.044,1.899999976,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:57:00.045,1.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:57:04.014,,,,,,,,,,,,,,,,,178.1628113,,,,
2020.04.29 12:57:12.010,,,,,,,,,,,,185.5223083,,,,,,,,,
2020.04.29 12:58:00.054,1.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 12:58:01.047,,,,,176.8376465,,,,,,,,,,,,,,,,
2020.04.29 12:58:10.003,,,,,,,176.6355133,,,,,,,,,,,,,,
2020.04.29 12:58:13.013,,,,,,,,,,,,,,,,,177.8708191,,,,
2020.04.29 12:58:26.014,,,,,,,,,,,,185.2453003,,,,,,,,,
2020.04.29 12:59:09.009,,,,,,176.7328339,,,,,,,,,,,,,,,
2020.04.29 12:59:19.000,,,,,,,,,,,,,,,,,177.5713501,,,,
2020.04.29 12:59:41.131,,,,,,,,,,,,184.9458313,,,,,,,,,
2020.04.29 13:00:06.013,,,,,,,,,,,,,,,,100.0081406,,,,,
2020.04.29 13:00:25.013,,,,,,,,,,,,,,,,,177.2718811,,,,
2020.04.29 13:00:47.008,,,,,176.7253418,,,,,,,,,,,,,,,,
2020.04.29 13:00:57.007,,,,,,,176.5157166,,,,,,,,,,,,,,
2020.04.29 13:00:59.001,,,,,,,,,,,,184.6763,,,,,,,,,
2020.04.29 13:01:30.051,1.600000024,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:01:39.011,,,,,,,,,,,,,,,,,177.0023651,,,,
2020.04.29 13:02:20.004,,,,,,,,,,,,184.4142609,,,,,,,,,
2020.04.29 13:02:26.016,,,,,,176.6205292,,,,,,,,,,,,,,,
2020.04.29 13:02:52.011,,,,,,,,,,,,,,,,,176.7627869,,,,
2020.04.29 13:03:00.059,1.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:03:40.018,,,,,176.6130524,,,,,,,,,,,,,,,,
2020.04.29 13:03:48.018,,,,,,,,,,,,184.1821747,,,,,,,,,
2020.04.29 13:03:54.029,,,,,,,176.3959351,,,,,,,,,,,,,,
2020.04.29 13:04:07.029,,,,,,,,,,,,,,,,,176.5157166,,,,
2020.04.29 13:05:17.017,,,,,,,,,,,,183.9500885,,,,,,,,,
2020.04.29 13:05:18.017,,,,,,176.5157166,,,,,,,,,,,,,,,
2020.04.29 13:05:30.068,1.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:05:31.026,,,,,,,,,,,,,,,,,176.2911072,,,,
2020.04.29 13:06:18.018,,,,,,,,,,,,,,,,99.99367523,,,,,
2020.04.29 13:06:31.019,,,,,176.5082245,,,,,,,,,,,,,,,,
2020.04.29 13:06:54.033,,,,,,,,,,,,183.7329712,,,,,,,,,
2020.04.29 13:06:59.032,,,,,,,,,,,,,,,,,176.0740051,,,,
2020.04.29 13:07:00.061,1.899999976,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:07:02.013,,,,,,,176.2836304,,,,,,,,,,,,,,
2020.04.29 13:08:07.023,,,,,,176.4034119,,,,,,,,,,,,,,,
2020.04.29 13:08:29.011,,,,,,,,,,,,,,,,,175.8793488,,,,
2020.04.29 13:08:34.019,,,,,,,,,,,,183.5233459,,,,,,,,,
2020.04.29 13:09:00.068,2,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:09:16.012,,,,,176.4109039,,,,,,,,,,,,,,,,
2020.04.29 13:10:07.021,,,,,,,176.1788177,,,,,,,,,,,,,,
2020.04.29 13:10:17.032,,,,,,,,,,,,,,,,,175.7146301,,,,
2020.04.29 13:10:49.020,,,,,,,,,,,,183.3661194,,,,,,,,,
2020.04.29 13:11:27.027,,,,,,176.3210602,,,,,,,,,,,,,,,
2020.04.29 13:11:30.073,2.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:12:30.085,2.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:12:34.037,,,,,,,,,,,,,,,,,175.5723877,,,,
2020.04.29 13:12:38.027,,,,,176.3285522,,,,,,,,,,,,,,,,
2020.04.29 13:14:23.019,,,,,,,176.1338959,,,,,,,,,,,,,,
2020.04.29 13:14:30.085,2.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:15:30.085,2.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:16:21.046,,,,,,176.2985992,,,,,,,,,,,,,,,
2020.04.29 13:16:30.090,2.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:17:00.038,,,,,,,,,,,,183.6131744,,,,,,,,,
2020.04.29 13:17:27.037,,,,,,,,,,,,,,,,,175.6921692,,,,
2020.04.29 13:17:30.001,2.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:18:30.010,2.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:18:58.037,,,,,,,,,,,,183.8153229,,,,,,,,,
2020.04.29 13:19:30.086,2.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:19:31.050,,,,,,,,,,,,,,,,,175.8643646,,,,
2020.04.29 13:19:41.001,,,,,,,176.2237396,,,,,,,,,,,,,,
2020.04.29 13:20:02.040,,,,,176.4333649,,,,,,,,,,,,,,,,
2020.04.29 13:20:03.050,,,,,,176.3959351,,,,,,,,,,,,,,,
2020.04.29 13:20:30.090,2.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:20:34.043,,,,,,,,,,,,184.0399323,,,,,,,,,
2020.04.29 13:20:42.038,,,,,,,,,752.2783203,,,,,,,,,,,,
2020.04.29 13:21:00.009,3,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:21:27.039,,,,,,,,,,,,,,,,,176.0365601,,,,
2020.04.29 13:21:30.002,3.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:22:11.034,,,,,,,176.3510132,,,,,184.2345886,,,,,,,,,
2020.04.29 13:22:18.054,,,,,,,,,,,744.8557129,,,,,,,,,,
2020.04.29 13:22:30.006,3.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:22:38.048,,,,,,176.5007477,,,,,,,,,,,,,,,
2020.04.29 13:22:39.043,,,,,176.5456696,,,,,,,,,,,,,,,,
2020.04.29 13:23:27.052,,,,,,,,,,,,,,,,,176.2012787,,,,
2020.04.29 13:24:14.047,,,,,,,,,,,,184.4367218,,,,,,,,,
2020.04.29 13:25:00.002,3.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:25:14.057,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 13:25:18.049,,,,,,,,,,,,,,,,,176.3959351,,,,
2020.04.29 13:25:30.011,3.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:25:53.008,,,,,,,,,,,,184.6688232,,,,,,,,,
2020.04.29 13:25:58.045,,,,,,176.5980682,,,,,,,,,,,,,,,
2020.04.29 13:26:01.052,,,,,,,176.4483337,,,,,,,,,,,,,,
2020.04.29 13:26:15.049,,,,,176.6355133,,,,,,,,,,,,,,,,
2020.04.29 13:26:30.012,3.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:26:59.052,,,,,,,,,,,,,,,,,176.6205292,,,,
2020.04.29 13:27:21.048,,,,,,,,,,,,184.9233704,,,,,,,,,
2020.04.29 13:27:30.011,3.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:28:30.016,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:28:34.038,,,,,,,,,,,,,,,,,176.8451385,,,,
2020.04.29 13:28:50.045,,,,,,,,,,,,185.1704254,,,,,,,,,
2020.04.29 13:29:00.013,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 13:29:01.049,,,,,,176.7028809,,,,,,,,,,,,,,,
2020.04.29 13:29:05.052,,,,,176.7403259,,,,,,,,,,,,,,,,
2020.04.29 13:29:13.054,,,,,,,176.5456696,,,,,,,,,,,,,,
2020.04.29 13:29:59.057,,,,,,,,,752.2055664,,,,,,,,,,,,
